Region,Scenario,Variable,Unit,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Notes
World,MESSAGE - RCP 8.5,Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.698,0.715,0.732,0.780,0.797,0.760,0.721,0.643,0.600,0.573,0.551,0.530,1) MiniCAM currently does not explicitly model waste burning on fields
R5ASIA,MESSAGE - RCP 8.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5LAM,MESSAGE - RCP 8.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5MAF,MESSAGE - RCP 8.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5OECD,MESSAGE - RCP 8.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5REF,MESSAGE - RCP 8.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
World,MESSAGE - RCP 8.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5ASIA,MESSAGE - RCP 8.5,Organic Carbon Emissions -Grassland burning,Tg/yr,0.205,0.205,0.204,0.204,0.204,0.204,0.204,0.204,0.205,0.205,0.204,0.167,
R5LAM,MESSAGE - RCP 8.5,Organic Carbon Emissions -Grassland burning,Tg/yr,1.044,1.056,1.069,1.075,1.078,1.078,1.078,1.077,1.076,1.077,1.071,1.060,
R5MAF,MESSAGE - RCP 8.5,Organic Carbon Emissions -Grassland burning,Tg/yr,8.012,8.008,8.005,7.945,7.877,7.792,7.710,7.630,7.567,7.537,7.438,7.319,
R5OECD,MESSAGE - RCP 8.5,Organic Carbon Emissions -Grassland burning,Tg/yr,1.046,1.046,1.046,1.047,1.046,1.045,1.044,1.043,1.042,1.041,1.039,1.019,
R5REF,MESSAGE - RCP 8.5,Organic Carbon Emissions -Grassland burning,Tg/yr,0.543,0.543,0.543,0.544,0.545,0.546,0.547,0.547,0.547,0.547,0.548,0.541,
World,MESSAGE - RCP 8.5,Organic Carbon Emissions -Grassland burning,Tg/yr,10.850,10.858,10.867,10.814,10.751,10.664,10.582,10.500,10.437,10.407,10.301,10.105,
R5ASIA,MESSAGE - RCP 8.5,Organic Carbon Emissions - Forest burning,Tg/yr,4.890,4.648,4.406,4.210,3.995,3.615,3.275,2.925,2.574,2.222,1.898,1.544,
R5LAM,MESSAGE - RCP 8.5,Organic Carbon Emissions - Forest burning,Tg/yr,2.878,2.740,2.640,2.536,2.322,2.067,1.786,1.516,1.250,0.982,0.716,0.569,
R5MAF,MESSAGE - RCP 8.5,Organic Carbon Emissions - Forest burning,Tg/yr,0.956,0.958,0.960,0.968,0.920,0.875,0.821,0.753,0.673,0.600,0.524,0.441,
R5OECD,MESSAGE - RCP 8.5,Organic Carbon Emissions - Forest burning,Tg/yr,0.994,0.994,0.995,0.991,0.988,0.985,0.983,0.981,0.979,0.977,0.975,0.942,
R5REF,MESSAGE - RCP 8.5,Organic Carbon Emissions - Forest burning,Tg/yr,2.691,2.691,2.691,2.685,2.679,2.673,2.669,2.664,2.660,2.655,2.651,2.613,
World,MESSAGE - RCP 8.5,Organic Carbon Emissions - Forest burning,Tg/yr,12.409,12.032,11.691,11.390,10.905,10.216,9.534,8.838,8.136,7.436,6.764,6.109,
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Total,TgCO/yr,397.729,418.749,428.857,439.385,421.737,386.305,353.862,319.290,286.210,260.749,236.224,214.085,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5LAM,MESSAGE - RCP 8.5,CO emissions - Total,TgCO/yr,113.041,112.973,111.336,111.943,105.048,97.528,87.419,76.612,69.269,61.363,52.775,47.561,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5MAF,MESSAGE - RCP 8.5,CO emissions - Total,TgCO/yr,286.140,297.374,310.064,338.215,335.290,325.251,326.246,313.574,316.259,319.519,320.093,323.603,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5OECD,MESSAGE - RCP 8.5,CO emissions - Total,TgCO/yr,190.100,126.611,102.014,86.537,71.940,66.776,62.125,57.980,54.298,50.727,47.618,46.298,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5REF,MESSAGE - RCP 8.5,CO emissions - Total,TgCO/yr,81.261,79.352,75.975,74.538,74.621,73.764,74.932,72.052,67.762,63.182,59.663,56.970,"1) Note that totals do aggregate available data, and do thus not always include all sources."
World,MESSAGE - RCP 8.5,CO emissions - Total,TgCO/yr,1069.423,1036.283,1029.560,1052.030,1010.128,951.174,906.169,841.142,795.440,757.232,718.070,690.261,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Surface Transportation,TgCO/yr,41.396,37.050,36.396,41.082,38.804,39.306,31.074,24.200,19.518,16.502,14.630,13.422,
R5LAM,MESSAGE - RCP 8.5,CO emissions - Surface Transportation,TgCO/yr,20.953,22.439,22.522,24.440,22.534,20.389,17.393,14.475,13.948,12.757,10.801,9.274,
R5MAF,MESSAGE - RCP 8.5,CO emissions - Surface Transportation,TgCO/yr,24.301,23.371,27.340,40.162,35.682,27.939,28.024,19.918,22.219,23.116,21.958,22.595,
R5OECD,MESSAGE - RCP 8.5,CO emissions - Surface Transportation,TgCO/yr,119.338,63.284,44.316,34.086,25.291,22.946,20.358,17.575,14.657,11.797,9.206,8.290,
R5REF,MESSAGE - RCP 8.5,CO emissions - Surface Transportation,TgCO/yr,17.023,15.860,15.135,16.745,17.460,17.588,19.937,17.987,14.560,10.650,7.671,5.456,
World,MESSAGE - RCP 8.5,CO emissions - Surface Transportation,TgCO/yr,223.005,161.995,145.703,156.509,139.765,128.165,116.784,94.153,84.899,74.818,64.264,59.036,
R5ASIA,MESSAGE - RCP 8.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5LAM,MESSAGE - RCP 8.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5OECD,MESSAGE - RCP 8.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5REF,MESSAGE - RCP 8.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
World,MESSAGE - RCP 8.5,CO emissions - International Shipping,TgCO/yr,1.186,1.272,1.358,1.460,1.541,1.589,1.607,1.663,1.669,1.720,1.719,1.766,
R5ASIA,MESSAGE - RCP 8.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,4.976,5.027,4.955,5.175,4.042,3.088,2.565,2.605,2.669,2.879,2.691,2.370,
R5LAM,MESSAGE - RCP 8.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,1.121,1.226,1.299,1.480,1.678,1.695,1.299,1.286,1.120,0.923,0.643,0.531,
R5MAF,MESSAGE - RCP 8.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,10.517,12.521,12.069,12.006,8.681,5.794,5.263,4.463,3.341,2.627,2.222,1.856,
R5OECD,MESSAGE - RCP 8.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,1.846,1.503,1.086,1.067,1.013,0.995,0.826,0.663,0.588,0.443,0.352,0.262,
R5REF,MESSAGE - RCP 8.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,0.765,0.841,0.796,0.868,0.835,0.897,0.810,0.730,0.589,0.471,0.371,0.244,
World,MESSAGE - RCP 8.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,19.223,21.114,20.203,20.594,16.247,12.468,10.762,9.747,8.308,7.342,6.278,5.263,
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Solvents,TgCO/yr,0.546,0.894,1.395,1.861,2.327,2.467,2.773,3.014,3.034,3.094,3.113,3.085,1) No data availlable for this category (except for VOC emissions)
R5LAM,MESSAGE - RCP 8.5,CO emissions - Solvents,TgCO/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,MESSAGE - RCP 8.5,CO emissions - Solvents,TgCO/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,MESSAGE - RCP 8.5,CO emissions - Solvents,TgCO/yr,0.049,0.042,0.041,0.037,0.034,0.028,0.024,0.020,0.016,0.014,0.012,0.011,1) No data availlable for this category (except for VOC emissions)
R5REF,MESSAGE - RCP 8.5,CO emissions - Solvents,TgCO/yr,0.023,0.024,0.026,0.026,0.027,0.026,0.023,0.020,0.017,0.015,0.012,0.011,1) No data availlable for this category (except for VOC emissions)
World,MESSAGE - RCP 8.5,CO emissions - Solvents,TgCO/yr,0.618,0.960,1.462,1.925,2.388,2.521,2.820,3.053,3.067,3.122,3.137,3.107,1) No data availlable for this category (except for VOC emissions)
R5ASIA,MESSAGE - RCP 8.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.433,0.454,0.535,0.571,0.554,0.520,0.466,0.395,0.331,0.275,0.226,0.180,
R5LAM,MESSAGE - RCP 8.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.210,0.205,0.200,0.186,0.171,0.157,0.145,0.125,0.094,0.071,0.054,0.040,
R5MAF,MESSAGE - RCP 8.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.281,0.317,0.353,0.361,0.337,0.302,0.267,0.226,0.190,0.159,0.131,0.103,
R5OECD,MESSAGE - RCP 8.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,2.419,2.149,1.880,1.463,1.083,0.804,0.597,0.443,0.329,0.245,0.182,0.135,
R5REF,MESSAGE - RCP 8.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.959,0.941,0.924,0.883,0.845,0.774,0.707,0.523,0.386,0.285,0.211,0.156,
World,MESSAGE - RCP 8.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,4.302,4.066,3.892,3.464,2.991,2.557,2.182,1.712,1.331,1.035,0.803,0.615,
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Industry (combustion & processing),TgCO/yr,74.465,95.287,117.466,127.077,124.197,104.249,94.110,83.693,70.846,62.748,52.882,44.583,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,MESSAGE - RCP 8.5,CO emissions - Industry (combustion & processing),TgCO/yr,3.553,3.574,3.291,2.794,2.747,2.883,2.556,2.379,2.184,1.860,1.610,1.375,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,MESSAGE - RCP 8.5,CO emissions - Industry (combustion & processing),TgCO/yr,2.014,2.284,2.502,3.475,3.867,4.613,5.156,5.136,4.713,4.493,4.319,4.201,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,MESSAGE - RCP 8.5,CO emissions - Industry (combustion & processing),TgCO/yr,13.145,10.733,8.745,6.092,4.081,2.688,1.799,1.265,0.921,0.681,0.517,0.410,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,MESSAGE - RCP 8.5,CO emissions - Industry (combustion & processing),TgCO/yr,2.360,2.488,2.695,3.235,3.232,2.845,2.404,2.003,1.618,1.302,1.043,0.853,1) MiniCAM includes emissions from charcoal production in Industry
World,MESSAGE - RCP 8.5,CO emissions - Industry (combustion & processing),TgCO/yr,95.532,114.358,134.688,142.660,138.111,117.274,106.019,94.471,80.276,71.078,60.368,51.420,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Residential and Commercial,TgCO/yr,151.709,161.217,154.672,153.886,146.513,141.053,135.962,127.783,120.895,114.839,110.158,105.796,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,MESSAGE - RCP 8.5,CO emissions - Residential and Commercial,TgCO/yr,7.271,7.937,8.058,8.672,7.909,7.499,6.784,4.757,3.772,2.993,2.371,1.873,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,MESSAGE - RCP 8.5,CO emissions - Residential and Commercial,TgCO/yr,64.396,73.993,82.654,97.581,103.985,106.220,109.817,109.559,114.659,120.211,126.200,132.654,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,MESSAGE - RCP 8.5,CO emissions - Residential and Commercial,TgCO/yr,14.937,10.634,7.780,5.895,2.718,1.758,1.122,0.756,0.622,0.495,0.425,0.377,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,MESSAGE - RCP 8.5,CO emissions - Residential and Commercial,TgCO/yr,8.262,7.554,4.981,1.711,1.387,1.162,0.779,0.669,0.626,0.587,0.550,0.522,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,MESSAGE - RCP 8.5,CO emissions - Residential and Commercial,TgCO/yr,246.563,261.311,258.123,267.721,262.490,257.668,254.455,243.508,240.559,239.111,239.689,241.207,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Ag waste burning on fields,TgCO/yr,9.030,9.424,9.818,10.762,11.298,10.465,9.724,8.553,8.010,7.700,7.496,7.264,1) MiniCAM currently does not explicitly model waste burning on fields
R5LAM,MESSAGE - RCP 8.5,CO emissions - Ag waste burning on fields,TgCO/yr,2.893,2.976,3.058,3.368,3.087,2.957,2.748,2.366,2.101,1.901,1.720,1.557,1) MiniCAM currently does not explicitly model waste burning on fields
R5MAF,MESSAGE - RCP 8.5,CO emissions - Ag waste burning on fields,TgCO/yr,3.007,3.344,3.680,4.276,4.787,5.115,5.244,4.810,4.557,4.429,4.305,4.185,1) MiniCAM currently does not explicitly model waste burning on fields
R5OECD,MESSAGE - RCP 8.5,CO emissions - Ag waste burning on fields,TgCO/yr,2.350,2.250,2.150,1.900,1.773,1.675,1.561,1.481,1.430,1.355,1.288,1.228,1) MiniCAM currently does not explicitly model waste burning on fields
R5REF,MESSAGE - RCP 8.5,CO emissions - Ag waste burning on fields,TgCO/yr,2.162,1.932,1.702,1.432,1.261,0.955,0.806,0.706,0.612,0.583,0.555,0.529,1) MiniCAM currently does not explicitly model waste burning on fields
World,MESSAGE - RCP 8.5,CO emissions - Ag waste burning on fields,TgCO/yr,19.442,19.925,20.408,21.737,22.206,21.167,20.083,17.916,16.710,15.967,15.364,14.762,1) MiniCAM currently does not explicitly model waste burning on fields
R5ASIA,MESSAGE - RCP 8.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5LAM,MESSAGE - RCP 8.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5OECD,MESSAGE - RCP 8.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,
R5REF,MESSAGE - RCP 8.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
World,MESSAGE - RCP 8.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Grassland burning,TgCO/yr,4.286,4.270,4.254,4.253,4.271,4.274,4.277,4.287,4.298,4.296,4.280,4.271,
R5LAM,MESSAGE - RCP 8.5,CO emissions - Grassland burning,TgCO/yr,21.155,21.405,21.654,21.754,21.826,21.814,21.802,21.774,21.766,21.776,21.663,21.607,
R5MAF,MESSAGE - RCP 8.5,CO emissions - Grassland burning,TgCO/yr,162.596,162.479,162.361,161.083,159.634,157.842,156.140,154.481,153.191,152.547,150.523,149.136,
R5OECD,MESSAGE - RCP 8.5,CO emissions - Grassland burning,TgCO/yr,21.539,21.536,21.533,21.557,21.546,21.518,21.505,21.475,21.462,21.451,21.414,21.388,
R5REF,MESSAGE - RCP 8.5,CO emissions - Grassland burning,TgCO/yr,12.285,12.284,12.283,12.300,12.323,12.343,12.359,12.372,12.375,12.376,12.397,12.406,
World,MESSAGE - RCP 8.5,CO emissions - Grassland burning,TgCO/yr,221.855,221.969,222.081,220.943,219.596,217.786,216.080,214.385,213.087,212.441,210.275,208.804,
R5ASIA,MESSAGE - RCP 8.5,CO emissions - Forest burning,TgCO/yr,110.887,105.127,99.366,94.718,89.730,80.883,72.911,64.759,56.609,48.417,40.750,33.113,
R5LAM,MESSAGE - RCP 8.5,CO emissions - Forest burning,TgCO/yr,55.884,53.211,51.254,49.249,45.096,40.132,34.694,29.450,24.286,19.083,13.914,11.303,
R5MAF,MESSAGE - RCP 8.5,CO emissions - Forest burning,TgCO/yr,19.027,19.066,19.105,19.272,18.317,17.427,16.336,14.981,13.388,11.939,10.436,8.873,
R5OECD,MESSAGE - RCP 8.5,CO emissions - Forest burning,TgCO/yr,14.464,14.468,14.472,14.428,14.387,14.351,14.319,14.289,14.261,14.234,14.209,14.185,
R5REF,MESSAGE - RCP 8.5,CO emissions - Forest burning,TgCO/yr,37.423,37.428,37.433,37.337,37.251,37.174,37.106,37.041,36.977,36.914,36.853,36.795,
World,MESSAGE - RCP 8.5,CO emissions - Forest burning,TgCO/yr,237.685,229.299,221.629,215.003,204.780,189.966,175.365,160.521,145.522,130.586,116.161,104.268,
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Total,TgNO2/yr,26.282,33.149,39.705,48.071,47.281,34.848,27.417,23.793,20.993,19.335,16.839,15.730,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Total,TgNO2/yr,9.548,9.703,9.475,9.953,9.535,9.314,8.818,8.409,7.857,6.987,6.021,5.581,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Total,TgNO2/yr,18.222,19.485,20.613,23.854,24.830,25.261,24.302,23.820,23.081,22.684,21.778,21.299,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Total,TgNO2/yr,39.112,31.652,26.459,21.132,18.382,15.524,13.147,11.395,10.335,9.404,8.582,8.103,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,MESSAGE - RCP 8.5,NOx emissions - Total,TgNO2/yr,11.686,11.320,10.034,11.192,10.729,8.853,7.897,8.125,7.805,7.040,5.982,5.126,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,MESSAGE - RCP 8.5,NOx emissions - Total,TgNO2/yr,125.491,127.282,129.590,138.328,136.134,121.392,110.095,104.008,99.186,95.164,89.336,86.220,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Surface Transportation,TgNO2/yr,6.911,7.399,8.492,11.380,13.560,12.166,10.089,8.293,6.793,5.942,4.570,4.153,
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Surface Transportation,TgNO2/yr,3.982,4.119,4.327,4.791,4.395,3.978,3.561,3.224,2.883,2.382,1.859,1.478,
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Surface Transportation,TgNO2/yr,3.398,3.957,4.689,6.707,7.325,7.624,6.974,6.172,5.609,5.291,4.461,4.324,
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Surface Transportation,TgNO2/yr,18.450,13.123,10.960,7.992,5.668,5.229,4.599,4.008,3.399,2.819,2.302,2.002,
R5REF,MESSAGE - RCP 8.5,NOx emissions - Surface Transportation,TgNO2/yr,3.194,2.909,2.657,3.394,3.294,2.610,2.690,2.759,2.406,1.896,1.383,0.954,
World,MESSAGE - RCP 8.5,NOx emissions - Surface Transportation,TgNO2/yr,35.933,31.505,31.125,34.262,34.241,31.607,27.911,24.454,21.090,18.330,14.575,12.911,
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5LAM,MESSAGE - RCP 8.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5OECD,MESSAGE - RCP 8.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5REF,MESSAGE - RCP 8.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
World,MESSAGE - RCP 8.5,NOx emissions - International Shipping,TgNO2/yr,17.855,18.839,19.822,19.947,20.444,21.827,21.973,20.790,20.269,19.806,19.199,18.438,
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5REF,MESSAGE - RCP 8.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
World,MESSAGE - RCP 8.5,NOx emissions - Aviation,TgNO2/yr,2.793,3.139,3.486,4.185,4.937,5.767,6.543,7.679,8.848,9.910,10.938,11.945,
R5ASIA,MESSAGE - RCP 8.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,6.978,10.903,13.822,18.048,15.283,8.272,4.354,3.555,3.535,3.610,3.721,3.748,
R5LAM,MESSAGE - RCP 8.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,1.152,1.156,0.830,1.015,1.119,1.475,1.602,1.768,1.755,1.662,1.473,1.573,
R5MAF,MESSAGE - RCP 8.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,2.261,2.508,2.453,2.738,2.586,2.594,2.310,2.707,2.721,2.852,2.980,2.819,
R5OECD,MESSAGE - RCP 8.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,8.685,7.635,5.242,4.387,4.563,3.881,3.297,2.662,2.533,2.508,2.480,2.470,
R5REF,MESSAGE - RCP 8.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,4.263,4.124,2.933,3.191,2.830,2.001,1.385,1.871,2.103,1.998,1.558,1.184,
World,MESSAGE - RCP 8.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,23.337,26.325,25.280,29.379,26.380,18.223,12.946,12.562,12.647,12.630,12.210,11.793,
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5REF,MESSAGE - RCP 8.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
World,MESSAGE - RCP 8.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5ASIA,MESSAGE - RCP 8.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.007,0.007,0.008,0.008,0.008,0.007,0.006,0.005,0.004,0.003,0.003,0.002,
R5LAM,MESSAGE - RCP 8.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.008,0.008,0.007,0.007,0.006,0.006,0.005,0.005,0.003,0.003,0.002,0.002,
R5MAF,MESSAGE - RCP 8.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.011,0.012,0.014,0.014,0.013,0.012,0.011,0.009,0.008,0.006,0.005,0.004,
R5OECD,MESSAGE - RCP 8.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.261,0.231,0.202,0.158,0.123,0.094,0.072,0.055,0.043,0.033,0.026,0.020,
R5REF,MESSAGE - RCP 8.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.008,0.008,0.007,0.007,0.007,0.006,0.005,0.004,0.003,0.002,0.002,0.001,
World,MESSAGE - RCP 8.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.295,0.266,0.239,0.195,0.157,0.125,0.100,0.078,0.061,0.047,0.037,0.028,
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,5.854,8.046,10.511,11.592,11.723,8.350,7.386,6.703,5.726,5.139,4.264,3.689,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,1.021,1.049,0.985,0.751,0.753,0.785,0.776,0.761,0.735,0.643,0.577,0.526,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,1.111,1.260,1.415,2.134,2.689,2.994,3.019,3.046,2.888,2.737,2.609,2.462,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,6.465,5.491,4.877,3.482,2.945,2.090,1.525,1.199,1.007,0.803,0.622,0.525,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,MESSAGE - RCP 8.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,1.304,1.333,1.387,1.584,1.508,1.228,1.066,0.903,0.753,0.632,0.540,0.479,1) MiniCAM includes emissions from charcoal production in Industry
World,MESSAGE - RCP 8.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,15.753,17.177,19.174,19.542,19.616,15.447,13.771,12.612,11.110,9.954,8.612,7.681,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Residential and Commercial,TgNO2/yr,2.854,3.163,3.298,3.408,3.072,2.545,2.221,2.069,1.963,1.888,1.727,1.781,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Residential and Commercial,TgNO2/yr,0.439,0.460,0.430,0.468,0.421,0.333,0.273,0.201,0.176,0.155,0.135,0.117,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
