Region,Scenario,Variable,Unit,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Notes
R5ASIA,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Residential and Commercial,Tg/yr,4.263,4.749,5.000,5.057,4.660,4.071,3.550,3.200,2.835,2.425,2.079,1.844,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Residential and Commercial,Tg/yr,0.312,0.320,0.326,0.354,0.382,0.426,0.438,0.457,0.457,0.434,0.403,0.376,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Residential and Commercial,Tg/yr,1.486,1.582,1.578,1.613,1.781,2.220,2.267,2.178,1.987,1.780,1.573,1.393,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Residential and Commercial,Tg/yr,0.444,0.493,0.507,0.498,0.494,0.491,0.471,0.475,0.482,0.468,0.457,0.442,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Residential and Commercial,Tg/yr,1.247,1.209,1.172,1.186,1.026,0.836,0.756,0.691,0.663,0.631,0.589,0.564,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Residential and Commercial,Tg/yr,7.751,8.352,8.583,8.710,8.342,8.042,7.482,7.001,6.424,5.738,5.101,4.619,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.324,0.350,0.368,0.404,0.395,0.357,0.321,0.292,0.274,0.252,0.223,0.200,1) MiniCAM currently does not explicitly model waste burning on fields
R5LAM,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.104,0.121,0.140,0.189,0.154,0.104,0.105,0.109,0.114,0.115,0.113,0.111,1) MiniCAM currently does not explicitly model waste burning on fields
R5MAF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.108,0.131,0.155,0.286,0.288,0.227,0.196,0.170,0.147,0.123,0.109,0.109,1) MiniCAM currently does not explicitly model waste burning on fields
R5OECD,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.084,0.098,0.112,0.136,0.158,0.164,0.176,0.186,0.196,0.201,0.200,0.198,1) MiniCAM currently does not explicitly model waste burning on fields
R5REF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.078,0.089,0.097,0.100,0.083,0.062,0.061,0.064,0.068,0.069,0.068,0.066,1) MiniCAM currently does not explicitly model waste burning on fields
World,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.697,0.790,0.872,1.116,1.078,0.914,0.860,0.822,0.799,0.760,0.713,0.684,1) MiniCAM currently does not explicitly model waste burning on fields
R5ASIA,IMAGE - RCP3-PD (2.6),"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5LAM,IMAGE - RCP3-PD (2.6),"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5MAF,IMAGE - RCP3-PD (2.6),"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5OECD,IMAGE - RCP3-PD (2.6),"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5REF,IMAGE - RCP3-PD (2.6),"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
World,IMAGE - RCP3-PD (2.6),"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5ASIA,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions -Grassland burning,Tg/yr,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,
R5LAM,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions -Grassland burning,Tg/yr,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,
R5MAF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions -Grassland burning,Tg/yr,7.991,7.991,7.991,7.991,7.991,7.991,7.991,7.992,7.992,7.992,7.992,7.992,
R5OECD,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions -Grassland burning,Tg/yr,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.041,
R5REF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions -Grassland burning,Tg/yr,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.538,0.538,0.538,0.538,0.538,
World,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions -Grassland burning,Tg/yr,10.808,10.808,10.808,10.808,10.808,10.808,10.808,10.808,10.808,10.808,10.808,10.808,
R5ASIA,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Forest burning,Tg/yr,4.884,3.949,4.012,4.199,4.308,3.786,3.787,3.966,3.803,3.901,3.847,3.795,
R5LAM,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Forest burning,Tg/yr,2.870,2.555,2.781,1.367,1.524,1.560,1.172,1.596,1.355,1.062,1.355,1.138,
R5MAF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Forest burning,Tg/yr,0.973,2.836,1.625,2.575,2.054,0.728,0.728,1.024,0.765,0.587,0.381,0.346,
R5OECD,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Forest burning,Tg/yr,0.986,0.826,0.821,0.821,1.064,0.890,0.821,0.997,0.861,0.839,1.056,0.858,
R5REF,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Forest burning,Tg/yr,2.667,2.666,2.666,2.666,2.668,2.666,2.666,2.666,2.667,2.666,2.666,2.666,
World,IMAGE - RCP3-PD (2.6),Organic Carbon Emissions - Forest burning,Tg/yr,12.381,12.832,11.905,11.628,11.618,9.630,9.175,10.249,9.450,9.056,9.304,8.803,
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Total,TgCO/yr,397.100,418.477,441.273,425.137,389.925,352.862,312.416,276.040,244.397,224.169,208.726,197.863,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Total,TgCO/yr,112.789,103.846,105.926,80.302,77.514,78.359,72.775,76.890,71.194,65.733,68.607,65.105,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Total,TgCO/yr,285.657,313.530,293.772,300.191,299.494,305.901,309.857,308.454,286.673,267.494,253.067,241.008,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Total,TgCO/yr,189.714,142.132,111.401,104.112,91.240,76.570,64.153,59.520,54.228,51.398,51.980,49.631,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Total,TgCO/yr,80.818,79.694,75.057,71.411,66.520,62.713,59.450,57.014,55.374,54.572,54.018,53.783,"1) Note that totals do aggregate available data, and do thus not always include all sources."
World,IMAGE - RCP3-PD (2.6),CO emissions - Total,TgCO/yr,1067.233,1058.907,1028.764,982.544,926.095,878.086,820.187,779.164,712.466,663.713,636.829,607.824,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Surface Transportation,TgCO/yr,41.367,50.691,57.891,47.742,41.649,47.864,35.745,19.953,7.101,4.468,5.225,4.906,
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Surface Transportation,TgCO/yr,20.927,19.193,17.963,9.721,5.347,5.983,5.818,4.035,1.299,0.170,0.037,0.009,
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Surface Transportation,TgCO/yr,24.270,26.026,24.497,16.277,14.102,18.824,21.448,20.153,10.406,5.196,5.288,4.116,
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Surface Transportation,TgCO/yr,119.228,74.891,45.658,42.425,31.064,19.887,10.017,4.744,1.436,0.236,0.220,0.457,
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Surface Transportation,TgCO/yr,17.019,17.512,14.581,11.436,8.210,6.400,3.944,1.894,0.451,0.100,0.043,0.025,
World,IMAGE - RCP3-PD (2.6),CO emissions - Surface Transportation,TgCO/yr,222.805,188.305,160.584,127.597,100.368,98.956,76.968,50.778,20.692,10.169,10.813,9.511,
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
World,IMAGE - RCP3-PD (2.6),CO emissions - International Shipping,TgCO/yr,1.186,1.275,1.376,1.424,1.431,1.703,1.561,1.272,0.626,0.367,0.450,0.454,
R5ASIA,IMAGE - RCP3-PD (2.6),"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,4.969,5.241,5.269,5.263,5.177,4.991,4.613,4.398,4.280,4.055,3.773,3.464,
R5LAM,IMAGE - RCP3-PD (2.6),"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,1.119,1.060,1.009,0.972,1.011,1.044,0.976,0.966,0.976,0.956,0.921,0.881,
R5MAF,IMAGE - RCP3-PD (2.6),"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,10.384,11.098,10.990,11.200,12.509,15.480,16.182,16.120,15.200,13.821,12.404,11.161,
R5OECD,IMAGE - RCP3-PD (2.6),"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,1.844,1.853,1.807,1.612,1.468,1.399,1.345,1.387,1.438,1.404,1.351,1.308,
R5REF,IMAGE - RCP3-PD (2.6),"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,0.764,0.805,0.766,0.719,0.669,0.709,0.705,0.694,0.694,0.664,0.616,0.603,
World,IMAGE - RCP3-PD (2.6),"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,19.079,20.056,19.839,19.764,20.833,23.622,23.819,23.562,22.585,20.899,19.063,17.415,
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Solvents,TgCO/yr,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,1) No data availlable for this category (except for VOC emissions)
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Solvents,TgCO/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Solvents,TgCO/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Solvents,TgCO/yr,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,1) No data availlable for this category (except for VOC emissions)
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Solvents,TgCO/yr,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,1) No data availlable for this category (except for VOC emissions)
World,IMAGE - RCP3-PD (2.6),CO emissions - Solvents,TgCO/yr,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,1) No data availlable for this category (except for VOC emissions)
R5ASIA,IMAGE - RCP3-PD (2.6),"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,
R5LAM,IMAGE - RCP3-PD (2.6),"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.210,0.210,0.210,0.210,0.210,0.210,0.211,0.211,0.211,0.211,0.211,0.211,
R5MAF,IMAGE - RCP3-PD (2.6),"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.279,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,
R5OECD,IMAGE - RCP3-PD (2.6),"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,2.413,2.414,2.414,2.414,2.414,2.414,2.414,2.414,2.415,2.415,2.416,2.416,
R5REF,IMAGE - RCP3-PD (2.6),"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.959,0.958,0.958,0.958,0.957,0.957,0.957,0.956,0.956,0.955,0.955,0.954,
World,IMAGE - RCP3-PD (2.6),"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,4.293,4.293,4.293,4.293,4.293,4.293,4.293,4.293,4.293,4.293,4.293,4.293,
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Industry (combustion & processing),TgCO/yr,74.408,81.663,88.238,85.852,64.212,51.587,42.626,35.844,29.806,23.387,18.573,14.966,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Industry (combustion & processing),TgCO/yr,3.546,3.436,3.743,3.598,3.399,3.248,2.578,2.306,2.112,1.975,1.825,1.649,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Industry (combustion & processing),TgCO/yr,2.011,2.156,2.195,2.170,2.012,1.986,1.833,1.784,1.823,1.752,1.524,1.217,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Industry (combustion & processing),TgCO/yr,13.131,12.688,12.100,10.214,7.822,6.527,5.635,4.994,4.376,3.770,3.232,2.779,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Industry (combustion & processing),TgCO/yr,2.360,2.610,2.547,2.290,2.020,1.763,1.591,1.543,1.392,1.152,0.951,0.813,1) MiniCAM includes emissions from charcoal production in Industry
World,IMAGE - RCP3-PD (2.6),CO emissions - Industry (combustion & processing),TgCO/yr,95.449,102.547,108.815,104.118,79.457,65.105,54.259,46.468,39.506,32.033,26.102,21.423,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Residential and Commercial,TgCO/yr,151.517,165.696,169.994,166.407,156.935,137.725,117.286,104.364,94.595,82.966,73.514,67.714,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Residential and Commercial,TgCO/yr,7.255,7.230,7.136,7.496,8.224,9.258,9.699,10.439,10.804,10.489,10.011,9.641,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Residential and Commercial,TgCO/yr,64.180,65.544,62.637,62.328,69.935,87.392,88.990,85.811,78.503,68.740,58.801,49.989,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Residential and Commercial,TgCO/yr,14.917,15.267,14.418,12.463,11.449,10.997,10.044,9.865,9.634,8.908,8.388,8.056,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Residential and Commercial,TgCO/yr,8.255,6.334,4.778,4.867,4.040,2.737,2.228,1.933,1.911,1.775,1.587,1.571,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,IMAGE - RCP3-PD (2.6),CO emissions - Residential and Commercial,TgCO/yr,246.111,260.045,258.941,253.545,250.568,248.099,228.232,212.397,195.432,172.865,152.289,136.959,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Ag waste burning on fields,TgCO/yr,9.022,9.493,9.825,10.475,10.323,9.745,9.271,8.330,7.569,6.787,5.960,5.273,1) MiniCAM currently does not explicitly model waste burning on fields
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Ag waste burning on fields,TgCO/yr,2.892,3.127,3.357,4.069,3.051,1.886,1.769,1.733,1.708,1.633,1.520,1.436,1) MiniCAM currently does not explicitly model waste burning on fields
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Ag waste burning on fields,TgCO/yr,3.006,3.426,3.826,6.312,5.763,4.182,3.355,2.716,2.216,1.747,1.477,1.402,1) MiniCAM currently does not explicitly model waste burning on fields
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Ag waste burning on fields,TgCO/yr,2.349,2.388,2.418,2.397,2.397,2.175,2.112,2.047,2.000,1.926,1.809,1.703,1) MiniCAM currently does not explicitly model waste burning on fields
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Ag waste burning on fields,TgCO/yr,2.162,2.185,2.138,1.854,1.326,0.865,0.748,0.718,0.695,0.659,0.604,0.558,1) MiniCAM currently does not explicitly model waste burning on fields
World,IMAGE - RCP3-PD (2.6),CO emissions - Ag waste burning on fields,TgCO/yr,19.431,20.619,21.564,25.106,22.859,18.852,17.254,15.544,14.186,12.751,11.369,10.373,1) MiniCAM currently does not explicitly model waste burning on fields
R5ASIA,IMAGE - RCP3-PD (2.6),"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5LAM,IMAGE - RCP3-PD (2.6),"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5MAF,IMAGE - RCP3-PD (2.6),"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5OECD,IMAGE - RCP3-PD (2.6),"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,
R5REF,IMAGE - RCP3-PD (2.6),"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
World,IMAGE - RCP3-PD (2.6),"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Grassland burning,TgCO/yr,4.090,4.090,4.091,4.091,4.091,4.091,4.091,4.092,4.092,4.092,4.092,4.093,
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Grassland burning,TgCO/yr,21.111,21.111,21.111,21.111,21.111,21.111,21.111,21.111,21.111,21.111,21.111,21.111,
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Grassland burning,TgCO/yr,162.163,162.163,162.163,162.165,162.167,162.170,162.173,162.176,162.181,162.184,162.189,162.194,
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Grassland burning,TgCO/yr,21.425,21.425,21.425,21.425,21.425,21.425,21.425,21.426,21.426,21.426,21.426,21.426,
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Grassland burning,TgCO/yr,12.185,12.184,12.184,12.182,12.180,12.176,12.173,12.169,12.165,12.161,12.156,12.151,
World,IMAGE - RCP3-PD (2.6),CO emissions - Grassland burning,TgCO/yr,220.970,220.970,220.970,220.969,220.971,220.971,220.970,220.971,220.971,220.971,220.971,220.971,
R5ASIA,IMAGE - RCP3-PD (2.6),CO emissions - Forest burning,TgCO/yr,110.748,100.624,104.988,104.330,106.559,95.880,97.806,98.081,95.977,97.435,96.611,96.469,
R5LAM,IMAGE - RCP3-PD (2.6),CO emissions - Forest burning,TgCO/yr,55.729,48.479,51.398,33.126,35.161,35.619,30.613,36.090,32.972,29.189,32.972,30.168,
R5MAF,IMAGE - RCP3-PD (2.6),CO emissions - Forest burning,TgCO/yr,19.363,42.837,27.182,39.459,32.727,15.587,15.596,19.415,16.065,13.775,11.105,10.650,
R5OECD,IMAGE - RCP3-PD (2.6),CO emissions - Forest burning,TgCO/yr,14.344,11.143,11.099,11.099,13.139,11.685,11.100,12.581,11.442,11.252,13.077,11.424,
R5REF,IMAGE - RCP3-PD (2.6),CO emissions - Forest burning,TgCO/yr,37.092,37.083,37.083,37.083,37.095,37.083,37.083,37.083,37.088,37.084,37.084,37.085,
World,IMAGE - RCP3-PD (2.6),CO emissions - Forest burning,TgCO/yr,237.278,240.165,231.750,225.097,224.683,195.854,192.199,203.248,193.544,188.734,190.848,185.794,
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Total,TgNO2/yr,26.241,30.802,36.151,37.712,33.045,29.636,28.811,30.639,29.427,24.205,19.434,14.753,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Total,TgNO2/yr,9.528,7.813,7.983,6.856,6.371,6.637,6.570,7.378,7.367,6.142,5.904,5.349,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Total,TgNO2/yr,18.194,19.628,19.299,19.305,18.761,19.441,20.071,22.326,24.573,25.067,24.205,21.773,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Total,TgNO2/yr,39.059,34.226,30.459,23.352,16.440,12.311,9.723,9.026,8.253,7.046,6.359,5.648,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Total,TgNO2/yr,11.667,12.662,11.325,8.217,6.682,5.491,4.511,4.136,3.783,3.278,3.047,2.898,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,IMAGE - RCP3-PD (2.6),NOx emissions - Total,TgNO2/yr,125.343,127.854,128.815,120.018,103.427,98.421,94.963,89.355,78.865,67.767,60.986,52.534,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Surface Transportation,TgNO2/yr,6.901,8.290,9.022,7.363,4.499,3.317,1.214,0.562,0.134,0.053,0.037,0.015,
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Surface Transportation,TgNO2/yr,3.973,2.468,2.410,1.465,0.630,0.456,0.199,0.106,0.022,0.001,0.000,0.000,
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Surface Transportation,TgNO2/yr,3.396,3.603,3.283,2.176,1.249,1.044,0.507,0.359,0.125,0.028,0.014,0.004,
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Surface Transportation,TgNO2/yr,18.425,14.312,10.903,7.477,4.315,2.246,0.593,0.202,0.039,0.002,0.001,0.001,
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Surface Transportation,TgNO2/yr,3.193,3.608,2.919,1.658,1.305,0.800,0.217,0.088,0.017,0.002,0.000,0.000,
World,IMAGE - RCP3-PD (2.6),NOx emissions - Surface Transportation,TgNO2/yr,35.886,32.278,28.537,20.138,11.997,7.862,2.729,1.319,0.337,0.086,0.052,0.020,
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
World,IMAGE - RCP3-PD (2.6),NOx emissions - International Shipping,TgNO2/yr,17.867,19.567,20.090,20.427,18.534,20.869,21.172,13.191,4.536,1.690,1.705,1.780,
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
World,IMAGE - RCP3-PD (2.6),NOx emissions - Aviation,TgNO2/yr,2.793,3.162,3.513,4.156,3.598,4.039,4.108,2.664,0.932,0.343,0.335,0.337,
R5ASIA,IMAGE - RCP3-PD (2.6),"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,6.971,9.051,12.133,14.001,13.069,12.968,15.169,17.943,17.433,12.716,8.590,4.351,
R5LAM,IMAGE - RCP3-PD (2.6),"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,1.150,1.111,1.135,1.235,1.443,1.819,2.210,2.951,3.145,2.172,1.972,1.645,
R5MAF,IMAGE - RCP3-PD (2.6),"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,2.257,2.580,2.950,3.347,3.542,4.217,5.201,7.351,9.924,10.854,10.476,8.494,
R5OECD,IMAGE - RCP3-PD (2.6),"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,8.677,8.239,8.296,6.075,3.776,2.569,2.422,2.608,2.499,1.815,1.361,0.907,
R5REF,IMAGE - RCP3-PD (2.6),"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,4.262,4.878,4.407,2.810,1.907,1.416,1.257,1.168,1.014,0.637,0.498,0.397,
World,IMAGE - RCP3-PD (2.6),"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,23.316,25.858,28.920,27.467,23.735,22.988,26.256,32.019,34.012,28.192,22.896,15.793,
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
